user_id,item_id
3609,467 1315 1371 3365 3677 2774 482 1422 527 3256
3610,3013 3423 3694 1831 3153 2564 2210 640 3059 2745
3611,1315 3013 3022 1583 2327 1039 922 132 3153 2470
3612,2732 1376 790 3142 1057 2297 1102 1811 2261 1039
3613,1543 36 3423 3529 2862 3409 1039 3269 772 1186
3614,472 640 2664 1376 2980 2387 528 1868 3656 1044
3615,3022 2646 1546 2468 463 204 36 398 1078 2688
3616,463 1376 1858 3656 528 2653 160 3262 1848 3311
3617,472 640 3013 1583 2564 3409 3529 584 1543 1831
3618,1337 1545 2653 802 2402 1686 3187 1246 3311 463
3619,1102 2956 472 1811 1315 2054 1583 12 2800 2402
3620,1831 2980 476 2732 169 2688 2636 3046 293 2067
3621,3529 398 1560 2210 1039 3238 2602 2194 1809 2630
3622,1583 36 772 2688 3013 2510 2784 640 169 3409
3623,3013 2256 169 772 3423 3327 3317 2606 2617 922
3624,3529 1316 1811 3059 3013 463 3692 1543 2564 36
3625,2564 3529 3409 1615 124 463 36 1831 640 3022
3626,1583 2210 1223 476 2732 1811 2862 3694 1211 2603
3627,2297 472 2603 3529 476 2468 3172 331 36 2370
3628,2256 1337 989 467 382 246 1633 2370 3677 2342
3629,2210 3022 2688 2297 2603 2067 398 2510 119 3473
3630,3529 640 472 1831 2630 1560 512 2314 3534 944
3631,3529 2862 1583 772 2297 3022 2557 1279 2366 1568
3632,1039 1711 3013 3694 1811 2980 2688 1376 1001 3423
3633,1039 2646 1560 2297 2745 2688 208 2256 584 2664
3634,124 463 1315 707 476 487 1811 3272 1615 36
3635,463 584 2297 1858 1638 2387 3529 3013 1831 36
3636,1057 406 2646 472 3350 166 3151 1858 2308 1223
3637,472 2980 584 1560 1543 1811 1615 1956 1039 2862
3638,2256 2054 2956 2297 3529 1316 1223 2308 3692 1039
3639,2980 169 1186 512 3694 476 3692 208 204 2956
3640,2603 640 2646 472 3418 3529 2564 1316 1638 2862
3641,1583 3022 36 1039 3418 169 2603 463 2366 1186
3642,1039 1831 3694 1211 584 3418 82 2980 2626 214
3643,36 3423 3529 1543 1831 2862 2510 1211 2297 2784
3644,1615 2862 2768 1039 1543 1583 3013 3668 1439 1186
3645,472 1337 3600 1560 989 246 802 467 1315 1086
3646,1560 3022 169 2603 1039 1337 3172 2510 2402 2646
3647,3022 1583 1831 2732 1316 3013 1543 640 463 169
3648,3153 2564 1811 1615 2617 463 1887 883 3022 989
3649,2314 584 3332 2602 3049 774 331 2633 3215 1491
3650,1039 3022 1831 3529 3694 2331 2688 3534 2468 2342
3651,1039 1583 1543 2564 1316 3153 2630 2297 1560 2603
3652,36 1039 1543 2862 1638 3153 796 618 772 3668
3653,2980 1186 2603 2636 2630 3059 2626 1560 2956 2510
3654,1315 1039 2297 1223 3529 2862 640 36 1811 463
3655,1337 472 1545 312 3311 3035 2345 2402 3101 3406
3656,1583 1211 3529 2630 463 36 2331 2862 293 1543
3657,1039 3022 2732 2297 573 1186 2688 2630 3692 2664
3658,472 2402 2370 989 1560 3133 2342 2256 1337 186
3659,3022 1831 2603 1505 463 2630 3418 2646 2366 1030
3660,2210 640 463 2757 2646 1316 2331 3409 2626 1337
3661,2732 2210 640 2297 2342 3332 3215 1546 1855 398
3662,1831 3529 2980 463 1583 1615 3022 2297 2732 1560
3663,1615 3067 2054 530 166 1840 3597 1746 406 472
3664,3022 1505 618 3013 1223 2732 2603 2862 3269 2297
3665,36 3022 2862 1279 1186 3409 1543 3423 1583 1316
3666,1560 2402 1887 1315 3677 512 3133 650 1052 3415
3667,1086 3600 472 232 3529 3311 2653 312 1543 810
3668,3022 2980 2757 2210 640 1956 1831 2768 2603 2342
3669,472 1831 1560 1811 36 3529 2402 2630 2564 463
3670,3382 2745 1699 2256 569 2840 1913 1216 3066 640
3671,3409 1831 528 463 69 989 640 1887 1811 487
3672,1223 1039 2210 124 2688 169 1592 3474 2076 2603
3673,472 2256 2054 1315 2402 1030 1583 3390 2768 863
3674,1583 3022 1337 472 1086 1039 1956 640 1831 1868
3675,472 3529 3409 2862 2564 1831 989 69 94 2054
3676,2256 1913 2470 3066 1300 2127 2840 853 3022 237
3677,472 1227 2528 3067 530 3474 1341 3116 2308 1193
3678,3529 2402 2862 1831 1337 463 3153 246 1887 3600
3679,36 3409 1039 3153 796 573 2688 3151 1316 1223
3680,1223 3013 1316 1831 472 69 208 640 1583 863
3681,2402 1371 3205 512 2376 2281 186 120 1668 2132
3682,772 1279 2768 3692 1912 2256 136 1316 2862 3423
3683,1039 1583 476 640 3529 1030 463 1505 584 82
3684,1039 1583 2210 3529 3013 2297 1316 1548 618 169
3685,472 1315 246 989 2342 1887 2370 1337 2068 382
3686,1039 2646 2603 1543 1811 2054 1376 2862 2768 512
3687,3022 3153 2784 1615 2732 2603 169 2557 2256 2054
3688,3151 36 3013 2862 1223 1543 1316 1592 169 3668
3689,1560 2402 3677 3365 1887 1371 1315 3205 3133 512
3690,3022 1039 1223 1543 2862 2732 1831 476 2210 2603
3691,2688 584 2297 2630 2603 2067 283 331 2510 398
3692,3694 3529 640 584 2630 2980 208 2331 1960 3528
3693,573 1583 1186 3022 1638 2817 2297 184 3423 1039
3694,36 640 1039 3529 2210 2402 1615 584 124 1211
3695,2603 640 2630 2510 2784 2626 2980 3529 584 2331
3696,3529 472 1316 2128 1560 2076 3153 707 94 1615
3697,1279 573 36 2784 3022 796 1039 1354 132 472
3698,1211 1223 2054 3694 512 2281 169 944 2603 3327
3699,1371 1341 2281 3116 2980 3677 2370 530 1382 3448
3700,236 2165 1039 1638 3692 1583 2817 184 3013 3151
3701,472 1560 2256 1315 3677 467 1668 2402 183 512
3702,1811 1615 3677 152 1560 1543 2370 3402 863 2862
3703,3423 1279 2862 1543 1316 3022 3424 3153 3269 1638
3704,1583 3529 2732 2862 2297 3402 1039 2210 3692 640
3705,3022 2646 1039 1583 2732 472 2603 2054 584 1505
3706,1831 1039 1223 640 472 2210 2862 2564 1543 2646
3707,2646 3142 2502 2054 3418 1583 2862 1638 36 1186
3708,3529 3013 2603 1211 3694 208 2688 2327 3142 2673
3709,472 1376 3529 1316 1831 922 3142 1211 3423 2745
3710,1057 2646 3692 1376 3142 1315 2054 922 1811 3131
3711,1039 36 2564 2732 2210 2502 1315 1811 2603 3529
3712,1583 36 472 3022 1560 1223 3013 1039 1316 3423
3713,1811 2054 472 2980 872 3474 1560 3116 1341 3529
3714,1279 1039 1223 3151 2646 618 1831 2564 3269 2510
3715,3022 2688 2757 2342 2510 2067 2194 2331 774 119
3716,1223 1543 293 3327 472 2768 2862 1560 2636 2602
3717,2186 1316 2768 3528 3005 3350 2480 2564 2664 1057
3718,640 2297 3013 3022 2630 1543 463 2646 2862 3046
3719,472 1315 467 3600 1337 989 2256 246 382 2402
3720,36 472 1543 2862 1186 3424 3022 1354 618 3151
3721,3022 2646 3529 476 169 1223 3409 1560 463 2564
3722,2297 2210 1279 1560 1223 2688 3694 2980 208 1354
3723,3022 1316 1583 3013 1039 3409 640 2603 2297 2732
3724,476 3528 1505 2342 543 293 621 971 1809 1172
3725,3327 119 2222 2768 2256 3046 1316 512 183 2314
3726,3022 36 1583 2784 3409 1638 2862 779 3013 1543
3727,1030 1057 3668 3528 1658 3022 3269 472 1543 1045
3728,1560 246 989 1315 3677 2068 1633 1371 3365 2774
3729,3022 1039 1583 1186 169 1615 2054 2564 2732 779
3730,3153 1223 472 36 1831 463 2169 2862 584 1543
3731,3022 1831 2210 2067 2626 2784 2646 3215 183 2194
3732,640 3529 463 476 1746 1583 2468 1811 208 1039
3733,1223 1560 1831 2054 2564 1615 3153 2528 584 883
3734,1583 2862 3418 3409 640 476 2210 2784 1831 463
3735,2402 1315 1811 3013 1543 2054 2862 3409 1223 1316
3736,2210 1831 2603 640 2067 2980 584 2757 183 1039
3737,3022 1583 2210 3529 2297 1211 640 476 36 584
3738,1223 1316 1315 1592 2956 584 1337 796 512 1887
3739,2370 989 2402 1315 1337 2068 3365 3677 482 3205
3740,2297 2732 584 3013 3409 463 2646 1223 2626 2862
3741,2732 2054 1615 3059 1039 1316 1315 169 1057 3151
3742,1279 2862 3423 3529 3153 2745 640 3424 3418 1543
3743,2862 3269 36 1186 1638 1505 2784 3151 1223 796
3744,463 3529 2603 2646 476 169 36 2314 3694 2342
3745,3022 2626 584 2342 2784 2602 183 119 3049 398
3746,1315 2862 1583 2297 1223 1039 1186 1543 36 2402
3747,2646 2054 1811 2502 2256 1057 3418 1102 790 1001
3748,2402 467 989 2370 3365 1337 2774 1371 382 3205
3749,472 3022 1560 3529 463 1211 3692 3153 169 3694
3750,1543 3409 3153 1354 1505 1057 2784 2603 2956 2688
3751,476 2210 2732 2688 3529 2630 1186 2980 1316 169
3752,3022 2297 2732 2210 1583 2256 1831 1039 1615 640
3753,1315 2256 3365 3677 528 2068 482 3600 1781 1456
3754,3350 1184 406 3116 2070 3557 530 3438 2006 472
3755,1039 3022 1211 3692 2688 1808 3529 463 1615 2470
3756,1039 1560 772 3694 208 1505 796 3142 2510 401
3757,463 3000 1376 2387 160 1216 528 1300 3656 1868
3758,1583 2297 3022 1186 1831 3298 476 1543 3694 1956
3759,293 2222 2186 793 3036 1304 2484 2194 472 2048
3760,1184 530 3116 3597 1193 1858 184 2024 677 652
3761,3013 1638 132 796 1223 1583 3692 2564 236 2664
3762,472 2402 1337 1315 2256 467 382 246 2068 1887
3763,1583 3022 2784 1039 2817 2862 2366 463 2630 1615
3764,1583 3013 3022 3409 2054 36 2732 1560 2297 3153
3765,2564 1211 2510 2327 3677 2626 398 3142 3059 971
3766,3694 1223 3013 1316 169 2534 944 1186 3418 2054
3767,36 3022 1039 1279 1186 1638 2828 1316 132 796
3768,1039 1831 2210 3529 640 584 2342 512 2630 2370
3769,1583 2210 2067 2732 2630 2297 640 169 2980 1078
3770,472 1223 1543 3013 1316 3529 2054 2402 863 3409
3771,3409 3423 1543 1279 1186 1039 2784 2402 1505 2688
3772,3022 1543 1039 1337 3013 398 2314 2210 2646 1223
3773,640 3529 2757 476 1211 208 3013 2626 1505 1078
3774,3022 3694 463 2664 2862 208 584 3409 2956 1615
3775,463 2664 640 2387 1638 1858 2980 3000 528 1216
3776,472 467 1315 246 989 1337 2402 3677 482 1887
3777,3022 1039 3013 2732 3529 1831 472 640 169 1211
3778,208 1223 3046 3409 1490 3529 3013 785 2186 584
3779,3272 2646 1057 1592 124 863 3350 1546 2534 3402
3780,3013 472 2862 1831 1315 707 463 476 989 883
3781,2210 2757 2603 3529 3694 476 3053 2342 2331 2468
3782,2510 2626 169 584 3332 2342 183 1956 2602 1640
3783,1039 472 2564 584 3409 2732 3694 36 1030 487
3784,1316 2564 124 3022 463 3153 2054 1887 476 1371
3785,3022 2603 2630 584 2067 2342 2331 2602 1078 2194
3786,3013 472 1223 2646 2054 124 1315 169 2732 1039
3787,467 246 2370 2256 1560 1315 3677 989 3600 1633
3788,3529 476 640 584 293 1746 1490 3327 3022 1337
3789,3409 1543 1560 124 1316 1337 3153 463 989 232
3790,472 3013 2732 1831 3409 3059 124 36 1887 476
3791,3327 2222 293 331 1316 208 2862 398 3238 1223
3792,640 2387 1300 1375 1868 1848 1044 3022 1583 1593
3793,1543 1223 36 2630 2980 1337 3534 1505 1811 1315
3794,1583 1831 2297 584 2630 2688 2626 2603 169 2980
3795,2862 1039 2646 2297 1505 772 1560 2745 1186 2732
3796,1086 472 3600 2653 702 3656 312 3035 232 1573
3797,2626 1039 3418 1030 3022 640 2732 2210 3013 183
3798,472 3022 1583 2402 3424 2732 618 1186 169 1657
3799,1316 1560 707 2265 3409 3402 584 2564 2128 2528
3800,36 796 1638 2784 573 1505 472 3409 3013 741
3801,472 3529 2297 1583 3022 640 1223 2342 1337 2732
3802,1583 2732 3694 3013 1376 472 2646 640 2745 2862
3803,1316 3013 1223 640 1583 989 476 2054 2281 2370
3804,1315 1184 2646 406 530 2165 2006 472 2070 1279
3805,640 2980 476 3327 463 1956 1746 2222 3046 1583
3806,3022 1583 3529 2646 1315 2732 2564 3409 124 3142
3807,3022 2980 1956 2768 640 2210 2664 2342 208 2128
3808,3529 476 463 584 208 1490 1583 2297 1039 1956
3809,1615 2054 2603 2688 2768 1960 487 3534 1746 1045
3810,620 1505 1279 1223 779 1638 132 2784 2297 2603
3811,1638 236 3022 36 2817 1039 2557 3423 1583 618
3812,2862 1279 1543 3529 1039 1583 1186 3153 1638 2688
3813,3022 1279 401 169 3529 3013 1223 2557 2067 2210
3814,472 3151 2564 1543 3409 618 1223 1583 779 772
3815,1831 1211 1223 1811 1560 2956 584 2603 472 2564
3816,2335 169 1811 3022 2297 3557 2646 2281 3489 2732
3817,1583 2980 512 640 1956 2768 1711 1831 3053 2210
3818,36 640 584 476 2745 1505 2688 2646 3013 2331
3819,472 3656 452 1700 1868 640 1337 1086 528 3600
3820,1583 1831 472 3529 1223 640 2297 2564 2646 1543
3821,3013 3529 1583 2862 3409 1039 463 2297 1376 2646
3822,1831 1560 2862 487 208 2564 2314 1186 69 3474
3823,246 2402 2256 1560 2068 989 1337 1371 1470 2774
3824,2210 2980 2603 283 463 2732 169 1211 3053 331
3825,1887 3365 1337 1633 1422 3133 1456 2281 528 3600
3826,1560 989 246 2370 1371 2774 1633 183 3677 3365
3827,1316 1039 1831 922 2210 1560 3694 2297 790 3022
3828,1543 3013 1223 3409 36 2402 3529 1315 1316 2564
3829,246 2402 2774 2256 1887 1337 3677 1371 1315 2342
3830,36 1543 3013 1211 3409 472 1505 1316 1560 476
3831,3013 36 3151 472 2862 3692 779 1543 3269 2510
3832,1039 2603 2630 2745 2757 463 2732 1211 169 1956
3833,36 2862 1543 472 3151 741 124 1657 2067 1638
3834,1337 2068 3133 2342 528 650 1456 2281 1510 234
3835,1560 1831 3022 1615 1583 640 36 2210 2646 2402
3836,472 1223 1583 208 3694 1811 1490 2314 3350 2210
3837,2774 1337 3365 2068 3677 527 2342 3256 1633 3133
3838,472 2256 1560 246 989 2402 2068 1315 1337 2370
3839,2210 2297 2732 2646 2630 1039 3529 2626 2980 463
3840,2297 2342 183 2067 1546 2331 799 212 3529 2194
3841,472 2402 989 1315 467 382 1422 3677 246 2342
3842,640 463 398 208 1490 2175 2297 2129 1365 3046
3843,3059 3694 2210 3529 1560 2564 640 1811 1211 2314
3844,3022 1039 1505 3529 1583 1831 3694 2297 640 2630
3845,1315 2054 530 3116 3067 1746 2474 2862 1316 1223
3846,1315 2402 1337 3600 246 1811 989 802 3529 2342
3847,1223 2564 640 1039 3022 2862 3153 1337 2757 2314
3848,472 1560 2402 2862 1505 3013 1279 1223 3423 1638
3849,36 1039 1279 3022 2784 2828 1223 1354 1638 1548
3850,1223 2862 1505 3013 1543 3423 3022 3153 1583 3529
3851,2646 1223 640 584 463 3692 3529 1376 124 451
3852,3022 1039 3529 472 36 1543 1223 2297 1316 2732
3853,3022 1583 1039 2297 2210 1831 1811 1211 169 2054
3854,476 2980 208 2617 1039 1583 2468 3272 2297 1615
3855,640 463 1858 3656 3000 160 528 2541 1848 3335
3856,1376 1216 3656 160 3262 1868 1848 3670 2653 1830
3857,1831 1211 1030 476 3529 208 2980 2630 2626 2646
3858,3013 36 3409 1583 1039 2564 2054 1186 1316 1223
3859,472 618 3409 1039 2688 796 1186 3013 1505 2297
3860,2402 2370 2256 2068 3256 1560 989 1887 1337 186
3861,640 2980 472 463 1223 2757 3327 1316 2862 1490
3862,1615 1583 1223 208 1337 1039 3474 2222 1316 3013
3863,472 989 2256 1315 2402 1337 3119 512 2370 3365
3864,2402 467 2256 246 2370 3677 2774 1668 3365 527
3865,1560 467 2256 2370 1337 1887 1315 3365 3119 186
3866,2862 640 1316 922 796 2646 772 1354 463 1912
3867,640 1039 2210 3529 463 2603 584 36 2980 1030
3868,472 1543 3529 1223 3013 3153 1316 3423 2564 3022
3869,1223 2402 3529 1316 1315 1560 1615 124 3409 463
3870,1831 640 2980 2603 944 36 1746 169 2768 3534
3871,472 2980 3000 1638 3656 3335 1216 1848 2541 1044
3872,1831 640 2980 2210 3053 2630 169 2603 463 2757
3873,3013 3409 1039 2054 1543 1560 2862 1316 3529 3423
3874,1831 1039 3059 1560 1615 2210 640 3022 463 3529
3875,3529 2862 1316 2054 3013 1831 472 2564 476 463
3876,2862 3423 1831 3529 2210 1223 169 1615 476 2256
3877,1186 3151 1638 779 3424 1223 1354 2564 772 2557
3878,1543 1560 476 169 1505 1057 971 2784 1912 1354
3879,36 2784 796 3013 2862 1186 779 1354 3022 3423
3880,476 3529 640 1831 463 293 1809 2757 3238 2222
3881,2470 2510 132 3692 401 3013 2557 1831 3409 472
3882,472 463 2664 2980 1858 1376 1216 3262 3013 1300
3883,472 640 232 1337 584 2402 1868 1223 2387 3409
3884,1560 2774 1887 2342 3365 1633 482 382 3205 650
3885,2054 2402 1543 2281 2862 1615 3402 3529 883 3677
3886,2054 1615 1887 863 2370 2281 2980 3390 3677 1840
3887,1583 3022 472 1831 1039 2980 2297 1711 1184 169
3888,36 2297 3013 640 1638 1223 2784 2732 472 1505
3889,640 169 2626 1078 2602 2784 1855 183 1956 3332
3890,3529 1223 1316 1543 124 3409 208 584 3013 2980
3891,2980 3402 3116 1227 3677 1315 863 361 1341 166
3892,472 36 3013 1316 3423 1505 3022 1560 1039 2402
3893,640 463 3656 2664 1858 2387 2653 160 1638 1216
3894,1030 3013 463 989 452 3529 183 640 1223 1039
3895,36 2210 2510 1186 1505 3692 472 463 3409 1546
3896,1583 1831 3473 1039 2342 3529 1211 1401 2817 2745
3897,2402 3013 2646 132 2502 2054 2564 2732 1543 1316
3898,3022 2862 3013 1638 1223 1505 3692 3418 3151 796
3899,1279 36 3013 1543 1039 132 1638 2557 1223 2828
3900,1543 1831 472 3022 1316 2980 124 476 3409 1315
3901,2470 3382 2840 3022 3159 237 1736 1216 853 573
3902,3013 1376 2402 2664 2862 1315 3529 1543 2256 2646
3903,1583 3013 3529 3409 1560 36 2862 2630 208 398
3904,1560 2256 467 246 3677 1668 2370 2068 2342 120
3905,1543 2564 2732 2603 1211 3272 2664 3142 2402 922
3906,472 467 2402 1337 246 989 2068 482 2774 3256
3907,1615 1315 2054 3350 166 3597 472 1840 3669 2297
3908,1638 779 620 618 236 2466 3653 472 2817 93
3909,1583 640 3694 2210 1831 472 169 3409 476 1211
3910,1699 2603 3349 2840 1099 868 2745 619 1831 2068
3911,2732 3059 1376 1030 472 1583 922 1102 2054 2956
3912,2732 3448 472 863 1678 2636 3022 3402 2646 872
3913,2646 3692 1279 2862 1223 3013 3298 36 2956 2327
3914,1583 1543 1039 208 2603 1560 989 2314 3272 2256
3915,1831 640 2210 2297 3473 169 2980 3049 3332 2626
3916,2603 2732 640 2067 1811 1831 2745 1223 2626 2630
3917,2210 3022 2603 2980 3529 1831 463 476 1960 36
3918,2980 3402 3327 1746 2402 3238 2602 2630 3692 1848
3919,640 2862 2314 3694 2646 463 1315 208 3529 2297
3920,1543 1583 3022 3529 3423 1039 2297 36 2256 1592
3921,472 2402 2774 527 989 1337 3365 3677 482 2342
3922,989 246 382 1887 3677 2370 802 2281 1371 3365
3923,1039 2210 3694 2297 1030 208 463 3418 2757 3317
3924,472 183 2745 989 176 3051 2646 1781 2626 361
3925,2862 1583 1505 2784 1279 463 1039 2931 3409 3013
3926,2297 2210 640 2732 2646 2067 3694 2757 2626 169
3927,2564 2402 2054 640 3272 989 1615 2617 409 3350
3928,2862 1186 3423 3013 3529 3409 1543 3151 2732 779
3929,36 1279 1186 1583 2784 3013 3423 3409 1223 3151
3930,1583 36 3409 1316 3022 3153 2732 2564 1039 3529
3931,3022 2510 640 2688 2067 3529 2980 1546 476 1855
3932,1583 3022 2510 2688 2980 2314 2297 2757 2067 2626
3933,1039 36 2757 3529 476 1186 208 463 3053 472
3934,1223 3529 472 1583 3022 3013 2862 3272 2210 463
3935,2732 3692 472 2297 3131 401 3418 922 1315 2402
3936,2587 2281 3227 3696 1725 1186 1808 1711 2297 1039
3937,1543 772 3409 2603 169 1211 2688 796 1186 1592
3938,36 1279 1583 3013 3409 2732 3151 401 1316 2862
3939,1831 640 472 3529 1560 863 463 1316 1543 2297
3940,1583 1039 1808 3022 2297 1831 1341 931 2664 1227
3941,1583 2688 2630 2732 2757 2297 2342 1956 2468 119
3942,1831 3022 640 2297 2468 2732 1039 1583 331 398
3943,36 1039 3022 1583 3409 472 3013 2862 2564 2297
3944,2603 36 640 2757 2366 2745 214 1078 3534 1568
3945,1543 1316 2564 1560 2054 1831 2297 1039 463 3059
3946,36 2564 3013 3423 1223 1039 3151 3409 2862 1560
3947,3022 2067 169 2980 3473 2757 1078 2331 1039 2626
3948,3022 3529 640 2646 1223 1560 584 3013 208 1316
3949,1560 1337 1315 467 2370 3365 1371 528 2342 3013
3950,36 472 1186 3423 2210 2297 1316 169 772 3692
3951,1039 3022 2862 472 1543 3694 1960 3059 2664 2067
3952,472 3409 1543 1831 3529 3022 2862 1315 3153 1039
3953,2630 732 2297 463 1279 772 2366 36 2534 3131
3954,640 463 208 36 2331 3534 293 2745 2626 1960
3955,3022 1316 3013 2630 2732 463 2768 2862 208 1001
3956,2862 472 3529 2210 2664 863 3059 2387 2297 94
3957,2210 1583 3151 1186 3423 2054 3692 2732 463 2784
3958,36 1583 2297 2210 2603 1543 472 1223 3694 3692
3959,472 2402 1781 1337 183 382 246 2256 2297 467
3960,2564 3013 3022 472 1583 1039 3153 1223 1543 2862
3961,3013 3529 3692 3409 2256 2564 1831 2603 3153 2054
3962,2646 3409 1811 1057 1560 2664 2564 1039 463 3692
3963,36 472 796 2603 169 772 2664 2557 2067 2646
3964,3142 2673 1376 472 922 3059 2646 3692 1811 1315
3965,1831 2862 124 3153 640 2617 1315 3272 2265 463
3966,3153 1316 3151 1831 169 2646 1505 3692 640 476
3967,640 3692 2630 3423 1505 3153 1211 2664 3151 1279
3968,36 3151 1223 1039 1354 3409 236 2817 2510 2564
3969,2630 2626 36 463 3694 476 1354 3053 119 1543
3970,584 3529 476 2980 1831 1223 2603 208 169 2732
3971,3529 3013 1316 3409 2402 3423 2564 124 1560 36
3972,573 3022 1354 3409 3013 472 3692 1583 741 1543
3973,2646 2732 2402 2664 3142 2956 1039 2502 1583 3298
3974,2210 640 1831 476 208 463 2603 2646 1211 2630
3975,472 463 584 2664 1638 1376 2980 3335 3022 1868
3976,472 2564 1831 2732 3694 2054 124 2256 2603 3692
3977,640 2067 2602 331 2468 119 16 283 2510 1039
3978,36 1039 1316 3529 3418 1543 1211 3423 1960 3153
3979,1223 3022 3529 472 1543 1583 3409 2745 2646 1354
3980,3409 1543 2862 1223 1315 1560 2564 3529 3153 36
3981,472 2402 1223 36 2297 1583 109 2210 3022 2745
3982,1583 2210 3013 3409 2564 2862 3694 3423 640 3153
3983,2054 3116 37 640 1831 2308 2732 1316 1304 3013
3984,476 1956 3022 2297 3238 331 2129 1039 1809 2175
3985,1315 2402 2297 2256 1583 3022 2956 790 2636 1279
3986,472 467 2402 246 989 1337 2342 1887 2370 3677
3987,36 3022 3529 1560 1316 1583 2784 1039 2297 3694
3988,1039 2210 2757 124 472 3694 463 1809 2564 1211
3989,3013 1543 1223 1316 3529 3409 1560 2402 124 1831
3990,463 293 2222 398 1809 2129 3660 1490 2175 785
3991,1543 1583 2256 2646 2297 3022 1030 3153 1811 2862
3992,2256 790 2646 2502 361 2673 1615 37 2664 2956
3993,36 3409 1583 1505 573 2862 1316 2784 779 1831
3994,2626 1505 331 1960 2745 1186 1030 772 3692 1615
3995,36 3694 463 2630 124 169 1376 790 2603 2688
3996,3022 472 1316 2862 1592 3529 1560 1186 2688 584
3997,3418 2745 2646 472 331 20 3677 2960 2626 165
3998,2335 1711 3677 3696 2528 1536 663 2256 512 1956
3999,1638 3423 2862 3151 1223 401 169 132 2817 472
4000,2297 2630 3529 208 2210 2366 476 1615 2980 1030
4001,472 1337 246 467 2402 2256 3677 183 1315 2370
4002,584 2980 2664 2387 1868 528 36 3529 2297 1223
4003,1583 3529 772 3423 2564 208 2067 2732 2250 512
4004,2603 1039 2054 169 1376 2630 1279 1211 463 922
4005,584 1376 2980 1858 160 3000 1300 1216 3311 1375
4006,472 1223 1543 1315 1831 3013 1316 3529 2402 2862
4007,476 1223 2297 584 1583 3022 2980 1560 1337 1316
4008,1583 3022 1831 2210 2630 2297 584 2732 2510 2067
4009,3022 2688 640 1279 1186 36 3013 1223 2646 584
4010,1223 1560 2862 2564 1831 1315 640 2054 3529 2297
